35.09135,-92.41866,Starbucks - AR - Conway [WD]  00084
35.11074111,-92.43947287,Starbucks - AR - Conway [WD]  00085
36.123007,-94.145299,Starbucks - AR - Fayetteville [D]  00086
35.3587282,-94.36294976,Starbucks - AR - Fort Smith [D]  00087
34.45764525,-93.06209925,Starbucks - AR - Hot Springs [D]  00088
35.821236,-90.66704,Starbucks - AR - Jonesboro  00089
34.74577386,-92.38191429,Starbucks - AR - Little Rock  00090
34.75204348,-92.4126917,Starbucks - AR - Little Rock  00091
34.72769385,-92.21905583,Starbucks - AR - Little Rock [A]  00092
34.798,-92.4149,Starbucks - AR - Little Rock [D]  00093
34.75911,-92.379005,Starbucks - AR - Little Rock [D]  00094
34.77140489,-92.35743226,Starbucks - AR - Little Rock [WD]  00095
34.74810967,-92.40416376,Starbucks - AR - Little Rock [W]  00096
34.770222,-92.33723,Starbucks - AR - Little Rock [W]  00097
34.753007,-92.341099,Starbucks - AR - Little Rock [W]  00098
34.7993,-92.2551,Starbucks - AR - North LIttle Rock [D]  00099
34.789467,-92.22356,Starbucks - AR - North Little Rock  00100
36.31955482,-94.18313137,Starbucks - AR - Rogers  00101
36.3349,-94.179842,Starbucks - AR - Rogers [D]  00102
36.2834,-94.1589,Starbucks - AR - Rogers [WD]  00103
36.304601,-94.1879,Starbucks - AR - Rogers [WD]  00104
35.466507,-94.356399,Starbucks - AR - Van Buren [D]  00105
33.86405429,-112.1347187,Starbucks - AZ - Anthem  00106
33.86381987,-112.1344948,Starbucks - AZ - Anthem [WD]  00107
33.415339,-111.57396,Starbucks - AZ - Apache Junction [WD]  00108
33.493493,-112.287081,Starbucks - AZ - Avondale [WD]  00109
33.43536059,-112.3050986,Starbucks - AZ - Avondale [W]  00110
33.46464844,-112.2753599,Starbucks - AZ - Avondale [W]  00111
35.12158199,-114.5864543,Starbucks - AZ - Bullhead City  00112
34.5658,-111.8655,Starbucks - AZ - Camp Verde [WD]  00113
32.89571681,-111.740086,Starbucks - AZ - Casa Grande  00114
33.21903128,-111.806444,Starbucks - AZ - Chandler  00115
33.31998926,-111.9124763,Starbucks - AZ - Chandler  00116
33.234573,-111.789399,Starbucks - AZ - Chandler  00117
33.32087638,-111.8228735,Starbucks - AZ - Chandler  00118
33.30567804,-111.9015716,Starbucks - AZ - Chandler  00119
33.23378805,-111.8585749,Starbucks - AZ - Chandler  00120
33.30353,-111.84192,Starbucks - AZ - Chandler  00121
33.28584,-111.84123,Starbucks - AZ - Chandler [WD]  00122
33.31999187,-111.9118504,Starbucks - AZ - Chandler [WD]  00123
33.31760813,-111.9684795,Starbucks - AZ - Chandler [W]  00124
33.30531037,-111.9482622,Starbucks - AZ - Chandler [W]  00125
33.30569847,-111.8964975,Starbucks - AZ - Chandler [W]  00126
33.34972709,-111.858732,Starbucks - AZ - Chandler [W]  00127
33.3060856,-111.8746327,Starbucks - AZ - Chandler [W]  00128
33.33595832,-111.8764317,Starbucks - AZ - Chandler [W]  00129
33.26181573,-111.8600981,Starbucks - AZ - Chandler [W]  00130
34.78282547,-112.4521866,Starbucks - AZ - Chino Valley  00131
34.72846222,-112.0089493,Starbucks - AZ - Cottonwood  00132
35.18716021,-111.6638424,Starbucks - AZ - Flagstaff  00133
35.18429883,-111.6613874,Starbucks - AZ - Flagstaff  00134
35.216557,-111.631,Starbucks - AZ - Flagstaff  00135
35.3625,-111.7398,Starbucks - AZ - Flagstaff  00136
35.188047,-111.661499,Starbucks - AZ - Flagstaff [WD]  00137
35.194549,-111.63142,Starbucks - AZ - Flagstaff [W]  00138
35.016058,-114.597999,Starbucks - AZ - Fort Mohave  00139
33.60857565,-111.7299795,Starbucks - AZ - Fountain Hills  00140
33.61019636,-111.7249286,Starbucks - AZ - Fountain Hills [W]  00141
33.575834,-111.718697,Starbucks - AZ - Fountain Hills [W]  00142
33.36489156,-111.6877649,Starbucks - AZ - Gilbert  00143
33.3354678,-111.7714833,Starbucks - AZ - Gilbert  00144
33.30648175,-111.7897403,Starbucks - AZ - Gilbert  00145
33.37926425,-111.7249218,Starbucks - AZ - Gilbert  00146
33.34905619,-111.7557216,Starbucks - AZ - Gilbert  00147
33.32092108,-111.8056644,Starbucks - AZ - Gilbert  00148
33.364,-111.7507,Starbucks - AZ - Gilbert [W]  00149
33.335633,-111.7590113,Starbucks - AZ - Gilbert [W]  00150
33.33537004,-111.8095615,Starbucks - AZ - Gilbert [W]  00151
33.59640608,-112.166999,Starbucks - AZ - Glendale  00152
33.610699,-112.159799,Starbucks - AZ - Glendale  00153
33.53860232,-112.3556078,Starbucks - AZ - Glendale  00154
33.67000491,-112.2029872,Starbucks - AZ - Glendale  00155
33.65280991,-112.2374114,Starbucks - AZ - Glendale [WD]  00156
33.69838093,-112.1436192,Starbucks - AZ - Glendale [W]  00157
33.65394714,-112.1863216,Starbucks - AZ - Glendale [W]  00158
33.61081108,-112.1855156,Starbucks - AZ - Glendale [W]  00159
33.63835723,-112.2176653,Starbucks - AZ - Glendale [W]  00160
33.63960715,-112.224434,Starbucks - AZ - Glendale [W]  00161
33.49345981,-112.3753049,Starbucks - AZ - Goodyear  00162
33.451464,-112.392599,Starbucks - AZ - Goodyear  00163
33.48026748,-112.3583262,Starbucks - AZ - Goodyear  00164
33.46160901,-112.3580189,Starbucks - AZ - Goodyear [W]  00165
31.85233448,-110.9987224,Starbucks - AZ - Green Valley  00166
33.28825881,-111.6862971,Starbucks - AZ - Higley [W]  00167
35.23700997,-114.0374472,Starbucks - AZ - Kingman  00168
34.478282,-114.337554,Starbucks - AZ - Lake Havasu City  00169
34.47318734,-114.342988,Starbucks - AZ - Lake Havasu City [W]  00170
34.14205054,-109.955309,Starbucks - AZ - Lakeside  00171
33.37746449,-112.1692939,Starbucks - AZ - Laveen [W]  00172
32.4409,-111.239105,Starbucks - AZ - Marana  00173
32.4354,-111.2598,Starbucks - AZ - Marana  00174
32.3374794,-111.0500991,Starbucks - AZ - Marana [WD]  00175
33.46544574,-111.6840687,Starbucks - AZ - Mesa  00176
33.378662,-111.599266,Starbucks - AZ - Mesa  00177
33.37899985,-111.6261939,Starbucks - AZ - Mesa  00178
33.42328203,-111.8051231,Starbucks - AZ - Mesa  00179
33.45479248,-111.6840841,Starbucks - AZ - Mesa  00180
33.4226701,-111.7718998,Starbucks - AZ - Mesa  00181
33.39379889,-111.7532534,Starbucks - AZ - Mesa  00182
33.33250477,-111.6870689,Starbucks - AZ - Mesa  00183
33.37909008,-111.6375432,Starbucks - AZ - Mesa  00184
33.3814,-111.8747,Starbucks - AZ - Mesa West  00185
33.37831827,-111.6361908,Starbucks - AZ - Mesa [WD]  00186
33.46678288,-111.6840636,Starbucks - AZ - Mesa [WD]  00187
33.38021706,-111.7538886,Starbucks - AZ - Mesa [WD]  00188
33.3937,-111.755104,Starbucks - AZ - Mesa [WD]  00189
33.37902519,-111.7874795,Starbucks - AZ - Mesa [W]  00190
33.37826704,-111.687991,Starbucks - AZ - Mesa [W]  00191
33.38388487,-111.874783,Starbucks - AZ - Mesa [W]  00192
33.39311451,-111.861856,Starbucks - AZ - Mesa [W]  00193
33.38418881,-111.8054634,Starbucks - AZ - Mesa [W]  00194
32.4272998,-110.9629869,Starbucks - AZ - Oro Valley  00195
32.41179186,-110.939853,Starbucks - AZ - Oro Valley [W]  00196
34.154358,-114.279904,Starbucks - AZ - Parker  00197
34.24052,-111.31757,Starbucks - AZ - Payson  00198
33.56562937,-112.2888222,Starbucks - AZ - Peoria  00199
33.68161278,-112.236554,Starbucks - AZ - Peoria  00200
33.59583208,-112.2220298,Starbucks - AZ - Peoria  00201
33.67387,-112.238329,Starbucks - AZ - Peoria  00202
33.63803903,-112.250954,Starbucks - AZ - Peoria [W]  00203
33.61039102,-112.220411,Starbucks - AZ - Peoria [W]  00204
33.67893289,-111.9773444,Starbucks - AZ - Phoenix  00205
33.6540053,-112.0309058,Starbucks - AZ - Phoenix  00206
33.4468558,-112.0710621,Starbucks - AZ - Phoenix  00207
33.7983738,-112.1272521,Starbucks - AZ - Phoenix  00208
33.6852244,-111.965987,Starbucks - AZ - Phoenix  00209
33.4624,-112.0693,Starbucks - AZ - Phoenix  00210
33.44834,-112.07656,Starbucks - AZ - Phoenix  00211
33.3061,-112.0548,Starbucks - AZ - Phoenix  00212
33.4658,-112.0686,Starbucks - AZ - Phoenix  00213
33.6114,-112.0147,Starbucks - AZ - Phoenix  00214
33.50986629,-112.014976,Starbucks - AZ - Phoenix  00215
33.30504059,-111.9970579,Starbucks - AZ - Phoenix  00216
33.75632629,-111.9903477,Starbucks - AZ - Phoenix  00217
33.49451344,-111.9794966,Starbucks - AZ - Phoenix  00218
33.48751933,-112.0815738,Starbucks - AZ - Phoenix  00219
33.53819933,-112.0627498,Starbucks - AZ - Phoenix  00220
33.34882,-111.98146,Starbucks - AZ - Phoenix  00221
33.3904,-112.0475,Starbucks - AZ - Phoenix  00222
33.48043,-112.0792,Starbucks - AZ - Phoenix  00223
33.64060689,-111.977693,Starbucks - AZ - Phoenix  00224
33.4522,-112.0784,Starbucks - AZ - Phoenix  00225
33.599728,-111.98813,Starbucks - AZ - Phoenix  00226
33.47661835,-112.2175287,Starbucks - AZ - Phoenix  00227
33.3777377,-112.0359959,Starbucks - AZ - Phoenix  00228
33.4800915,-111.98479,Starbucks - AZ - Phoenix  00229
33.43494437,-112.0081158,Starbucks - AZ - Phoenix [A]  00230
33.515962,-112.082479,Starbucks - AZ - Phoenix [D]  00231
33.52370909,-112.0473477,Starbucks - AZ - Phoenix [WD]  00232
33.64059753,-112.0109838,Starbucks - AZ - Phoenix [WD]  00233
33.3777377,-112.0316793,Starbucks - AZ - Phoenix [WD]  00234
33.6402,-112.070152,Starbucks - AZ - Phoenix [WD]  00235
33.61082474,-112.1469592,Starbucks - AZ - Phoenix [WD]  00236
33.52396181,-112.1301364,Starbucks - AZ - Phoenix [WD]  00237
33.62643855,-111.9956363,Starbucks - AZ - Phoenix [WD]  00238
33.30520451,-111.9845919,Starbucks - AZ - Phoenix [WD]  00239
33.517704,-112.064999,Starbucks - AZ - Phoenix [WD]  00240
33.465897,-112.220619,Starbucks - AZ - Phoenix [WD]  00241
33.478552,-112.255199,Starbucks - AZ - Phoenix [WD]  00242
33.50830018,-112.2731264,Starbucks - AZ - Phoenix [WD]  00243
33.67922567,-111.9774476,Starbucks - AZ - Phoenix [WD]  00244
33.50921915,-112.0464455,Starbucks - AZ - Phoenix [W]  00245
33.55299694,-112.0984785,Starbucks - AZ - Phoenix [W]  00246
33.50927007,-112.0305933,Starbucks - AZ - Phoenix [W]  00247
33.45233361,-112.0699078,Starbucks - AZ - Phoenix [W]  00248
33.58185449,-112.121387,Starbucks - AZ - Phoenix [W]  00249
33.49473543,-111.987768,Starbucks - AZ - Phoenix [W]  00250
33.79912281,-111.9779393,Starbucks - AZ - Phoenix [W]  00251
33.466037,-112.080765,Starbucks - AZ - Phoenix [W]  00252
33.67081429,-112.2029872,Starbucks - AZ - Phoenix [W]  00253
33.60684615,-112.0651608,Starbucks - AZ - Phoenix [W]  00254
33.50935886,-112.0285988,Starbucks - AZ - Phoenix [W]  00255
33.52661192,-111.9256816,Starbucks - AZ - Phoenix [W]  00256
33.44932599,-112.0724875,Starbucks - AZ - Phoenix [W]  00257
33.71280288,-112.100029,Starbucks - AZ - Phoenix [W]  00258
33.48396422,-112.0736849,Starbucks - AZ - Phoenix [W]  00259
33.677,-112.1057,Starbucks - AZ - Phoenix [W]  00260
33.59980423,-111.9839362,Starbucks - AZ - Phoenix [W]  00261
33.62230287,-111.9258318,Starbucks - AZ - Phoenix [W]  00262
33.65523804,-111.9296431,Starbucks - AZ - Phoenix [W]  00263
33.67736785,-111.9773793,Starbucks - AZ - Phoenix [W]  00264
33.64061119,-111.9787931,Starbucks - AZ - Phoenix [W]  00265
33.58299855,-111.9778096,Starbucks - AZ - Phoenix [W]  00266
33.61096475,-111.9778096,Starbucks - AZ - Phoenix [W]  00267
34.55943317,-112.4821283,Starbucks - AZ - Prescott  00268
34.58534588,-112.3307391,Starbucks - AZ - Prescott Valley  00269
34.56263,-112.48826,Starbucks - AZ - Prescott [D]  00270
34.546028,-112.46997,Starbucks - AZ - Prescott [W]  00271
33.23293,-111.68596,Starbucks - AZ - Queen Creek  00272
33.2631914,-111.6346988,Starbucks - AZ - Queen Creek  00273
31.9555,-110.9937,Starbucks - AZ - Sahuarita  00274
33.62960993,-111.8873665,Starbucks - AZ - Scottsdale  00275
33.5095706,-111.9260026,Starbucks - AZ - Scottsdale  00276
33.5895922,-111.83456,Starbucks - AZ - Scottsdale  00277
33.62586,-111.97624,Starbucks - AZ - Scottsdale  00278
33.58770455,-111.8386581,Starbucks - AZ - Scottsdale  00279
33.62030812,-111.8742036,Starbucks - AZ - Scottsdale  00280
33.62532392,-111.9402159,Starbucks - AZ - Scottsdale  00281
33.4949,-111.908011,Starbucks - AZ - Scottsdale  00282
33.50925641,-111.9104844,Starbucks - AZ - Scottsdale  00283
33.67550663,-111.8906495,Starbucks - AZ - Scottsdale  00284
33.58459,-111.925735,Starbucks - AZ - Scottsdale  00285
33.62535938,-111.8786489,Starbucks - AZ - Scottsdale  00286
33.6386133,-111.9254028,Starbucks - AZ - Scottsdale  00287
33.58247141,-111.880491,Starbucks - AZ - Scottsdale [WD]  00288
33.623804,-111.895495,Starbucks - AZ - Scottsdale [WD]  00289
33.48593131,-111.9089886,Starbucks - AZ - Scottsdale [WD]  00290
33.62252143,-111.8743663,Starbucks - AZ - Scottsdale [W]  00291
33.5745052,-111.8627072,Starbucks - AZ - Scottsdale [W]  00292
33.78484088,-111.9259138,Starbucks - AZ - Scottsdale [W]  00293
33.53869452,-111.9255723,Starbucks - AZ - Scottsdale [W]  00294
33.69834678,-111.8885458,Starbucks - AZ - Scottsdale [W]  00295
33.69990065,-111.9253127,Starbucks - AZ - Scottsdale [W]  00296
33.50213935,-111.9303876,Starbucks - AZ - Scottsdale [W]  00297
33.6294632,-111.8873901,Starbucks - AZ - Scottsdale [W]  00298
33.4942174,-111.9260888,Starbucks - AZ - Scottsdale [W]  00299
33.47988318,-111.9260845,Starbucks - AZ - Scottsdale [W]  00300
34.86332434,-111.8000812,Starbucks - AZ - Sedona  00301
34.8662,-111.76359,Starbucks - AZ - Sedona [W]  00302
34.23864889,-110.0616819,Starbucks - AZ - Show Low  00303
31.55462735,-110.2759156,Starbucks - AZ - Sierra Vista  00304
31.551,-110.1411,Starbucks - AZ - Sierra Vista  00305
33.656757,-112.351061,Starbucks - AZ - Sun City West  00306
33.63787912,-112.2760361,Starbucks - AZ - Sun City [W]  00307
33.63889681,-112.425426,Starbucks - AZ - Surprise  00308
33.63349072,-112.3436755,Starbucks - AZ - Surprise  00309
33.60932,-112.35792,Starbucks - AZ - Surprise  00310
33.63881144,-112.4319625,Starbucks - AZ - Surprise  00311
33.6388,-112.390409,Starbucks - AZ - Surprise [W]  00312
33.63864751,-112.3551297,Starbucks - AZ - Surprise [W]  00313
33.36383659,-111.9301883,Starbucks - AZ - Tempe  00314
33.41351082,-111.9327098,Starbucks - AZ - Tempe  00315
33.4172,-111.9318,Starbucks - AZ - Tempe  00316
33.41828512,-111.9311116,Starbucks - AZ - Tempe  00317
33.42189146,-111.9343286,Starbucks - AZ - Tempe  00318
33.407737,-111.925518,Starbucks - AZ - Tempe  00319
33.34918409,-111.9140702,Starbucks - AZ - Tempe  00320
33.42184023,-111.9512811,Starbucks - AZ - Tempe  00321
33.4412004,-111.9552563,Starbucks - AZ - Tempe [WD]  00322
33.36380411,-111.9105527,Starbucks - AZ - Tempe [WD]  00323
33.450393,-111.926499,Starbucks - AZ - Tempe [WD]  00324
33.38474206,-111.9670042,Starbucks - AZ - Tempe [W]  00325
33.34907823,-111.9648527,Starbucks - AZ - Tempe [W]  00326
33.39388768,-111.9090705,Starbucks - AZ - Tempe [W]  00327
33.42616374,-111.9400045,Starbucks - AZ - Tempe [W]  00328
33.37850268,-111.9286663,Starbucks - AZ - Tempe [W]  00329
33.41015719,-112.2723273,Starbucks - AZ - Tolleson [WD]  00330
32.23940075,-111.0061229,Starbucks - AZ - Tucson  00331
32.29932614,-110.9952047,Starbucks - AZ - Tucson  00332
32.30506674,-111.0119935,Starbucks - AZ - Tucson  00333
32.182236,-110.8767,Starbucks - AZ - Tucson  00334
32.221264,-110.9432,Starbucks - AZ - Tucson  00335
32.2578,-110.7974,Starbucks - AZ - Tucson  00336
32.220764,-110.805565,Starbucks - AZ - Tucson  00337
32.1339,-111.00871,Starbucks - AZ - Tucson  00338
32.33538253,-110.9774191,Starbucks - AZ - Tucson  00339
32.119,-110.799695,Starbucks - AZ - Tucson  00340
32.30839304,-110.8913519,Starbucks - AZ - Tucson  00341
32.20708767,-111.0399153,Starbucks - AZ - Tucson  00342
32.2066198,-110.7870344,Starbucks - AZ - Tucson  00343
32.22158475,-110.9137549,Starbucks - AZ - Tucson  00344
32.3374794,-111.0490882,Starbucks - AZ - Tucson  00345
32.221421,-110.944887,Starbucks - AZ - Tucson [D]  00346
32.2217,-110.919687,Starbucks - AZ - Tucson [D]  00347
32.22095979,-110.8371748,Starbucks - AZ - Tucson [WD]  00348
32.3301,-111.1571,Starbucks - AZ - Tucson [WD]  00349
32.33618072,-110.9776652,Starbucks - AZ - Tucson [WD]  00350
32.16325493,-110.9912844,Starbucks - AZ - Tucson [WD]  00351
32.23603401,-110.8584782,Starbucks - AZ - Tucson [WD]  00352
32.2075692,-110.7891449,Starbucks - AZ - Tucson [W]  00353
32.20636026,-110.8434517,Starbucks - AZ - Tucson [W]  00354
32.22008894,-110.7726841,Starbucks - AZ - Tucson [W]  00355
32.25070669,-110.8903829,Starbucks - AZ - Tucson [W]  00356
32.2866,-110.9654,Starbucks - AZ - Tucson [W]  00357
32.33518446,-111.0130385,Starbucks - AZ - Tucson [W]  00358
32.22149254,-110.8663807,Starbucks - AZ - Tucson [W]  00359
32.28723994,-110.9448869,Starbucks - AZ - Tucson [W]  00360
32.29661113,-110.9726828,Starbucks - AZ - Tucson [W]  00361
32.32203293,-110.9293345,Starbucks - AZ - Tucson [W]  00362
32.2362,-110.9276,Starbucks - AZ - Tucson [W]  00363
32.30835655,-110.8924853,Starbucks - AZ - Tucson [W]  00364
32.23218991,-110.9440335,Starbucks - AZ - Tucson [W]  00365
32.261646,-109.84124,Starbucks - AZ - WILLCOX  00366
33.962063,-112.76857,Starbucks - AZ - Wickenburg  00367
35.2485,-112.1942,Starbucks - AZ - Williams  00368
32.68396897,-114.6484345,Starbucks - AZ - Yuma  00369
32.70183,-114.60354,Starbucks - AZ - Yuma  00370
32.701324,-114.6034,Starbucks - AZ - Yuma  00371
32.6839,-114.648861,Starbucks - AZ - Yuma [D]  00372
34.079,-118.114954,Starbucks - CA - ALHAMBRA [W]  00373
34.6267,-117.4283,Starbucks - CA - Adelanto [WD]  00374
34.15343545,-118.7573187,Starbucks - CA - Agoura Hills  00375
34.1606,-118.757134,Starbucks - CA - Agoura [W]  00376
37.788222,-122.277604,Starbucks - CA - Alameda  00377
37.757099,-122.253388,Starbucks - CA - Alameda  00378
37.76807,-122.233245,Starbucks - CA - Alameda  00379
37.76369586,-122.2432424,Starbucks - CA - Alameda [W]  00380
37.75665,-122.252229,Starbucks - CA - Alameda [W]  00381
37.77965876,-122.2761122,Starbucks - CA - Alameda [W]  00382
37.8501398,-122.0337703,Starbucks - CA - Alamo  00383
37.8492748,-122.0319981,Starbucks - CA - Alamo [W]  00384
37.88531,-122.30793,Starbucks - CA - Albany  00385
34.079716,-118.151899,Starbucks - CA - Alhambra [W]  00386
34.07855268,-118.1228761,Starbucks - CA - Alhambra [W]  00387
34.09456236,-118.1279698,Starbucks - CA - Alhambra [W]  00388
33.575604,-117.703145,Starbucks - CA - Aliso Viejo [W]  00389
38.165844,-122.263695,Starbucks - CA - American Canyon  00390
38.171,-122.24529,Starbucks - CA - American Canyon [WD]  00391
38.165852,-122.26392,Starbucks - CA - American Canyon [W]  00392
33.79963958,-117.9178582,Starbucks - CA - Anaheim  00393
33.79959067,-117.9190496,Starbucks - CA - Anaheim  00394
33.836449,-117.914482,Starbucks - CA - Anaheim  00395
33.86854485,-117.7519695,Starbucks - CA - Anaheim  00396
33.85133277,-117.7922813,Starbucks - CA - Anaheim Hills  00397
33.851543,-117.788732,Starbucks - CA - Anaheim Hills [W]  00398
33.85987581,-117.791645,Starbucks - CA - Anaheim Hills [W]  00399
33.86345977,-117.7395659,Starbucks - CA - Anaheim Hills [W]  00400
33.863973,-117.744356,Starbucks - CA - Anaheim Hills [W]  00401
33.85501077,-117.8373923,Starbucks - CA - Anaheim [WD]  00402
33.84116153,-117.941573,Starbucks - CA - Anaheim [W]  00403
33.81776518,-117.958873,Starbucks - CA - Anaheim [W]  00404
33.805641,-117.883338,Starbucks - CA - Anaheim [W]  00405
33.80158348,-117.8938678,Starbucks - CA - Anaheim [W]  00406
40.4562,-122.3248,Starbucks - CA - Anderson  00407
38.07990289,-120.5551201,Starbucks - CA - Angels Camp [WD]  00408
38.71795184,-121.3769968,Starbucks - CA - Antelope [WD]  00409
37.99698,-121.80573,Starbucks - CA - Antioch  00410
37.96744918,-121.784687,Starbucks - CA - Antioch [WD]  00411
37.96796292,-121.7860158,Starbucks - CA - Antioch [WD]  00412
38.003835,-121.805999,Starbucks - CA - Antioch [W]  00413
34.47103242,-117.2442133,Starbucks - CA - Apple Valley  00414
34.525615,-117.21929,Starbucks - CA - Apple Valley [W]  00415
36.97870222,-121.9075112,Starbucks - CA - Aptos  00416
36.9765,-121.9004,Starbucks - CA - Aptos [W]  00417
34.10843817,-118.0231553,Starbucks - CA - Arcadia  00418
34.12226744,-118.0679847,Starbucks - CA - Arcadia  00419
34.14013025,-118.0233603,Starbucks - CA - Arcadia [W]  00420
34.12393407,-118.055758,Starbucks - CA - Arcadia [W]  00421
35.12077807,-120.6056362,Starbucks - CA - Arroyo Grande [W]  00422
35.12425004,-120.5916373,Starbucks - CA - Arroyo Grande [W]  00423
33.87311766,-118.0820999,Starbucks - CA - Artesia [W]  00424
35.47423353,-120.6652638,Starbucks - CA - Atascadero  00425
35.526337,-120.70302,Starbucks - CA - Atascadero [D]  00426
35.48474519,-120.6628732,Starbucks - CA - Atascadero [W]  00427
37.3604,-120.613518,Starbucks - CA - Atwater [D]  00428
38.877266,-121.080564,Starbucks - CA - Auburn  00429
38.94250878,-121.0921941,Starbucks - CA - Auburn [WD]  00430
39.0425,-121.094254,Starbucks - CA - Auburn [WD]  00431
38.90395451,-121.0761474,Starbucks - CA - Auburn [W]  00432
